1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
3,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
2,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
2,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
3,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
3,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
2,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
