1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
3,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
2,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
2,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
3,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
3,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
2,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
3,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
2,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
2,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
3,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
3,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
2,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
3,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
2,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
2,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
3,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
3,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
2,0.7,0.8,0.9,33,0,0.001,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00570076664576773,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00974604974945541,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00796099804709665,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00339018137205858,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00183887266567908,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00494484663733747,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00676891556440387,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00426538720207754,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.0027242369472282,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00850181492064148,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00570076664576773,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00974604974945541,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00796099804709665,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
1,0.7,0.8,0.9,33,0,0.00339018137205858,1,0.1,0.05,0.7,0.8,0.9,0.8,0.5,0.5,0.35
